UPC,52WeekGrowth
928101549,0.000000
928101943,0.000000
928102206,0.000000
928102626,0.000000
928102676,0.001281
928103288,0.000000
928103346,0.000000
928103447,0.000000
928189625,0.000000
930000044,0.000107
930000077,-0.006042
930000085,-0.005290
930000086,0.001371
930000130,0.001019
930000132,0.004510
930000180,0.000875
930000334,0.000920
930000453,0.001051
930000454,0.000481
930000635,0.001144
930000640,0.000667
930000650,-0.006398
930000651,-0.005559
954200485,-0.001189
954201931,0.219320
954201933,0.047936
954201939,0.086000
954203091,0.038299
954203591,0.267046
980000052,-0.001014
980000053,-0.001462
980000071,0.002455
980000077,0.000806
980000113,-0.103164
980000155,0.042373
980000631,-0.000756
980000633,-0.000444
980000740,-0.000543
980000760,0.000433
980000761,0.000744
980000763,-0.000395
980000767,0.000146
980012011,0.015191
980012031,0.026980
980012065,0.000000
980012094,0.000000
980012301,-0.000048
980020041,0.020026
980020046,0.037542
980030001,-0.000459
980030002,-0.001871
980030003,-0.000918
980080005,0.002295
980089500,0.000675
980089525,-0.000222
1030010279,-0.002440
1030033664,0.000104
1030053664,-0.000772
1030080893,0.002748
1030080894,-0.001269
1030080895,-0.000313
1030093366,-0.000073
1059101617,-0.000616
1066830100,0.001024
1066830109,0.000463
1066830112,-0.000669
1066830113,0.002687
1070000022,-0.000009
1070002152,0.000923
1070002385,-0.003124
1070002440,0.000481
1070006080,0.001252
1070006205,0.002011
1070006210,0.696476
1070008807,0.000516
1070008813,-0.000368
1070050180,-0.000706
1070051921,-0.000850
1070051952,-0.000535
1070052983,-0.000988
1070052988,-0.062578
1070053100,-0.000656
1070055686,-0.001525
1070057804,0.003471
1070070216,-0.000160
1070070230,-0.001143
1070070232,-0.001485
1070070810,0.395349
1070080722,-0.003277
1070080727,0.001378
1087801002,0.011176
1087801003,0.000000
1087801014,0.002919
1087801028,0.000000
1087801559,0.000008
1087801560,0.000328
1087803001,0.008297
1087967993,-0.090069
1087968000,-0.147710
1087970285,-0.004257
1090000015,0.000149
1090000018,0.000812
1090000021,-0.000457
1090000028,0.000106
1090000330,-0.001064
1090000383,-0.000663
1090000392,0.000163
1090000504,0.000899
1090000510,-0.001190
1090000531,-0.000088
1090008031,-0.001222
1090063384,0.000520
1090074331,0.002013
1098600602,0.000000
1100000282,0.003242
1100000283,0.001536
1100000287,-0.000671
1100000288,0.002965
1100000291,-0.001381
1100000294,-0.000810
1100000405,0.001314
1100000406,-0.001410
1100000407,0.001340
1100000408,-0.000355
1100000409,-0.000007
1100000413,0.000218
1100000492,0.001499
1100000493,-0.000125
1100000570,-0.001871
1100010406,-0.002439
1100010408,0.000000
1100010413,0.000000
1100028208,0.000000
1100028308,0.000000
1100028708,-0.000281
1100028808,0.001079
1100029110,0.000111
1100029410,0.000000
1100049208,0.000000
1100049308,-0.000183
1101710140,-0.001074
1101714800,-0.000265
1101730950,0.000000
1101740819,0.000924
1101740958,0.000000
1101756973,0.000000
1101756978,-0.001435
1101756988,0.000000
1101756989,-0.003129
1101756995,0.000000
1101757000,0.000000
1101757010,0.000000
1101757011,0.000000
1101757016,0.000000
1101757019,0.000000
1101757021,0.000000
1101776290,0.000000
1102900127,-0.000626
1102900354,-0.000532
1102915400,-0.000414
1102931184,0.000827
1102952400,-0.000532
1103450005,0.000301
1111100793,0.000000
1111101215,-0.000177
1111101412,-0.000635
1111101413,-0.000144
1111102791,0.000681
1111112212,0.000194
1111112224,0.000000
1111112412,-0.000425
1111117265,-0.004064
1111124029,-0.001086
1111124039,-0.000082
1111124040,0.000271
1111124091,-0.000139
1111124092,-0.000367
1111124093,-0.000148
1111126285,0.000249
1111132524,0.000052
1111132538,0.000340
1111147186,-0.000793
1111161011,-0.000130
1111161120,0.000155
1111161133,-0.000144
1111161164,-0.000428
1111163154,0.000000
1111163461,0.000000
1111165323,-0.000062
1111165762,-0.000348
1111170351,0.000000
1111522427,0.000209
1111534004,-0.001519
1111539415,-0.005746
1111587132,0.009716
1112100014,-0.000099
1112100028,0.000238
1112100040,-0.000659
1112100045,-0.000568
1113200681,0.000133
1113210840,-0.003779
1113212531,-0.000154
1113212552,-0.004194
1113213597,-0.008065
1113214223,0.001232
1113214544,-0.000297
1113215791,-0.000060
1113216223,0.000012
1113216525,-0.001289
1113216937,0.001575
1113216940,-0.004034
1113217138,-0.001070
1115201096,-0.000540
1115202360,-0.000419
1115202401,-0.001525
1115202786,0.001936
1115203851,-0.000117
1115209390,0.000000
1115213612,0.000000
1116103000,-0.000237
1116103001,0.000000
1116103002,0.000000
1116103004,-0.001213
1116103206,0.001836
1116103207,-0.001968
1116103617,-0.002611
1116103618,0.000947
1116103640,-0.014966
1116103641,-0.000640
1116104271,0.001221
1116104272,0.000000
1116104274,0.003019
1116119860,0.001048
1116119861,-0.000670
1116119862,-0.000281
1116140135,-0.002182
1116140228,0.002964
1116140229,0.001041
1116140230,-0.000867
1116140231,-0.001068
1116140232,-0.000079
1116140233,0.000040
1116140368,-0.002331
1116140373,0.001218
1116140374,0.001059
1116140425,-0.001630
1117104395,0.000000
1117122613,0.000000
1117123304,-0.000315
1117137044,0.000000
1117137593,0.000000
1117138111,-0.000039
1117903121,-0.006293
1117903122,-0.003151
1117903182,0.001644
1117905094,-0.004126
1117905592,0.063031
1117905594,0.132701
1117905595,-0.040541
1117906280,0.000268
1117906283,-0.000463
1117906285,0.000161
1117906286,0.001489
1117906287,0.000479
1117906288,-0.001041
1117906290,-0.000353
1117906294,0.000000
1117906298,0.000300
1117931372,-0.001528
1117931423,-0.000091
1117931433,0.002486
1117931453,0.000000
1117931461,0.002526
1117931462,-0.002674
1117931497,0.003708
1117931504,0.000000
1117931770,0.004885
1117931789,0.000342
1117931843,0.002247
1117945479,-0.000345
1117948503,0.000347
1117948629,-0.007054
1117950009,0.075517
1117950892,-0.009532
1117950894,0.000286
1117950895,0.019663
1117950897,-0.041285
1117951481,-0.000864
1117951485,-0.021407
1117952168,-0.001153
1117957881,0.041590
1117957882,0.083392
1117957884,0.035014
1117957885,0.131931
1117958139,0.000000
1117958601,0.140461
1117958602,0.085952
1117958605,0.118947
1117959023,0.000000
1117962813,0.000109
1117962814,-0.000721
1117962816,0.000981
1117962820,0.000355
1117964317,0.000269
1117964321,0.002271
1117964364,0.001346
1117964394,0.000397
1117964420,-0.000690
1117964445,0.248497
1117964481,-0.000144
1119436534,0.000247
1119436780,0.001526
1119436806,0.002371
1119437077,0.001099
1120600035,0.000899
1120600500,0.006712
1120600707,-0.006353
1121000001,0.001005
1121000015,-0.000517
1121000310,-0.000892
1121000315,-0.000202
1121000405,0.001619
1121000770,-0.000073
1121000930,-0.000850
1121200203,-0.031720
1121590090,0.032434
1122500044,-0.065972
1122500049,0.000000
1122500056,0.192982
1122501424,-0.000049
1122501425,0.001032
1122501426,-0.000449
1122501427,0.002342
1122501428,-0.001116
1122501429,0.001390
1122501430,-0.000287
1122501431,-0.000961
1122501432,0.000430
1122501433,0.000492
1122501436,0.000041
1122501437,0.001343
1122501440,0.000000
1122502035,-0.000254
1122502167,0.000286
1122502287,-0.001058
1122502543,0.000295
1122502881,-0.003109
1122503177,0.000361
1122503305,0.003890
1122504224,-0.003316
1122505535,0.000237
1122505536,0.001133
1122505537,0.000819
1122506583,0.000013
1122506586,-0.000723
1122508663,-0.002064
1122508664,-0.000679
1122508665,0.003409
1122508666,-0.000677
1122508667,-0.001159
1122509308,0.001962
1122509310,-0.003441
1122510400,0.000427
1122510402,0.000529
1122510403,0.000834
1122510405,-0.000034
1122510406,0.001100
1122510410,0.001120
1122510686,-0.001415
1122510687,-0.000775
1122510961,-0.000305
1122510968,-0.000163
1122510969,-0.001333
1122510970,-0.001265
1122510971,0.037209
1122510972,-0.001303
1122510994,0.011111
1122510999,-0.000380
1122511110,-0.000775
1122511302,-0.041667
1122511303,-0.001001
1122511372,0.001356
1122511524,-0.000567
1122511695,0.005159
1122512445,0.000311
1122512464,0.000218
1122512728,0.160584
1122512773,-0.000655
1122512775,-0.001273
1122512776,-0.001492
1122512777,-0.033580
1122512778,-0.000614
1122512782,-0.000647
1122512783,0.000555
1122513038,0.000134
1122513104,-0.000220
1122513105,0.000527
1122513106,-0.000553
1122513116,-0.000882
1122513121,-0.000594
1122513124,0.000412
1122513127,-0.000448
1122513128,-0.001108
1122513129,0.000234
1122513130,-0.002338
1122513131,-0.000322
1122513132,0.000792
1122513135,0.000919
1122513136,0.000745
1122513137,-0.001652
1122513202,0.000591
1122513204,0.000660
1122513205,0.000157
1122513206,-0.001067
1122513207,0.000824
1122513208,0.000220
1122513209,-0.000279
1122513210,-0.000093
1122513268,0.001941
1122513269,0.001208
1122513300,-0.000219
1122513302,-0.000366
1122513303,-0.000670
1122513304,-0.000201
1122513305,-0.000605
1122513306,0.000152
1122513307,0.000939
1122513308,-0.000437
1122513310,-0.000568
1122513311,0.000742
1122513313,-0.001404
1122513314,-0.000076
1122513315,-0.000116
1122513317,0.000084
1122513319,-0.000756
1122513320,-0.000170
1122513324,-0.000018
1122513329,0.001903
1122513330,0.000870
1122513331,0.000592
1122513333,-0.000214
1122513334,0.000233
1122513335,0.001862
1122513336,-0.000102
1122513337,0.000413
1122513348,0.000427
1122513352,-0.000208
1122513353,-0.000213
1122513356,0.001345
1122513357,0.000026
1122513360,0.000455
1122513361,-0.000388
1122513367,0.000240
1122513377,0.000853
1122513380,0.000009
1122513403,-0.001280
1122513404,0.000576
1122513406,-0.000420
1122513407,0.002173
1122513408,-0.000020
1122513409,-0.000290
1122513410,-0.000092
1122513411,0.000397
1122513412,0.000230
1122513413,0.000704
1122513414,0.000162
1122513418,0.000229
1122513421,-0.000344
1122513422,-0.000791
1122513448,-0.001749
1122513449,-0.033583
1122513450,0.000986
1122513452,-0.001255
1122513453,0.008645
1122513454,-0.000780
1122513456,-0.000027
1122513457,-0.004021
1122513460,-0.000069
1122513462,0.000236
1122513463,-0.003526
1122513464,-0.003640
1122513466,0.000145
1122513467,0.001112
1122513470,-0.001046
1122513471,-0.000028
1122513472,-0.010252
1122513473,-0.000144
1122513474,-0.001009
1122513476,0.000235
1122513478,0.002144
1122513479,0.002125
1122513500,-0.000385
1122513503,-0.001936
1122513504,0.000398
1122513505,0.000641
1122513506,0.001258
1122513508,0.000644
1122513601,0.001754
1122513607,0.001340
1122513608,0.000943
1122513610,0.001185
1122513611,0.000411
1122513612,0.000194
1122513613,-0.000203
1122513614,0.001166
1122513615,-0.000713
1122513617,0.000263
1122513628,-0.001071
1122513651,0.000470
1122513653,0.004030
1122513654,0.001739
1122513655,0.001885
1122513656,0.003514
1122513719,0.000000
1122513720,0.000066
1122513724,0.000603
1122513726,-0.000220
1122513730,-0.000583
1122513733,-0.000875
1122513735,-0.001148
1122513736,-0.000031
1122513742,0.000000
1122513743,0.000000
1122513752,-0.000215
1122513753,0.000000
1122513756,0.000000
1122513854,-0.000197
1122513855,0.000915
1122513881,-0.000280
1122513900,0.000178
1122513901,0.000257
1122513902,0.000737
1122513903,0.000660
1122513904,0.000248
1122513906,0.000285
1122513907,0.000281
1122513909,-0.000161
1122513910,-0.001945
1122513911,-0.001769
1122513913,-0.004771
1122513914,-0.000279
1122513915,-0.002348
1122513917,0.000107
1122513926,-0.000135
1122513935,0.000042
1122513936,-0.001804
1122513937,-0.001963
1122513939,0.000492
1122513940,-0.001544
1122513944,0.000317
1122513968,-0.000078
1122513969,-0.000042
1122513970,-0.000045
1122513972,0.000024
1122513990,0.001143
1122513991,-0.000598
1122513994,-0.000935
1122513996,0.000626
1122513997,-0.000481
1122513998,0.001312
1122514000,-0.000074
1122514001,0.001106
1122514005,0.000586
1122514006,0.000195
1122514011,-0.000698
1122514013,0.000000
1122514014,0.000623
1122514016,0.001031
1122514018,0.000000
1122514019,-0.000536
1122514028,0.000637
1122514030,-0.000524
1122514049,0.000009
1122514051,0.001667
1122514060,-0.000794
1122514061,-0.000403
1122514354,-0.000408
1122514355,-0.001087
1122514358,-0.000081
1122514359,0.000218
1122514360,-0.000537
1122514361,-0.001082
1122514826,0.014968
1122514827,-0.001621
1122514831,0.000286
1122514833,-0.000800
1122514835,0.000912
1122514841,-0.000096
1122515430,0.001173
1122517571,-0.000094
1122517573,0.001672
1122517575,-0.005590
1122517576,-0.000798
1122517577,-0.000870
1122517578,-0.001703
1122518083,-0.000687
1122518086,-0.000320
1122518607,0.000689
1122518608,0.000806
1122518609,-0.001364
1122518611,-0.000933
1122518612,-0.000624
1122520930,-0.000034
1122521323,0.057692
1122522153,-0.005796
1122535264,-0.000028
1122535265,0.002516
1122535266,0.000275
1122535267,0.003506
1122535269,-0.000000
1122535270,0.001465
1122535271,0.000462
1122535272,-0.000084
1122535273,-0.000494
1122535274,0.000664
1122535278,-0.000710
1122535280,-0.001088
1122535282,-0.000714
1122535285,-0.002278
1122535286,0.000000
1122541560,-0.001862
1122541578,-0.000224
1122541585,-0.001036
1122542156,0.000066
1122542288,-0.028316
1122542304,-0.001285
1122542387,-0.000503
1122542388,-0.000482
1122546519,-0.001458
1122546520,0.000296
1122554626,-0.000234
1122554766,0.073769
1122554896,-0.002471
1122554897,-0.000250
1122554955,0.000483
1122554956,-0.000657
1122554957,-0.000702
1122554958,0.000543
1122554959,-0.001327
1122554960,0.000144
1122554961,0.000768
1122558131,-0.001558
1122565867,-0.000468
1122565871,-0.001052
1122565872,0.000478
1122565873,-0.000891
1122565875,0.000655
1122565878,0.001691
1122565885,-0.001824
1122565886,0.000000
1122565893,0.000000
1122565896,-0.001032
1122565897,-0.000042
1122565899,-0.000860
1122565900,-0.000273
1122565901,0.000237
1122565902,-0.000447
1122565903,0.000330
1122565934,0.000687
1122565938,-0.000570
1122565942,0.002438
1122565949,-0.002303
1122565950,0.000900
1122800016,0.131792
1122800080,0.091772
1122800160,0.167127
1125990422,-0.004868
1125990429,-0.003747
1130001174,0.108134
1130002461,0.051008
1130002465,0.041942
1130012108,0.096333
1130012161,0.087676
1130014025,-0.009347
1130037000,0.140735
1130038021,-0.000418
1130038070,0.000508
1130038110,-0.001088
1130038401,0.000879
1130038439,0.000143
1130039705,-0.000295
1130039706,0.000408
1130066073,0.017338
1130074113,0.002441
1130074164,0.002506
1130074436,0.000081
1130082070,0.430200
1130082071,0.113325
1130082076,0.052901
1130082079,0.378700
1138413211,-0.000453
1138413212,-0.000402
1138413213,0.000118
1138413214,-0.001837
1138413215,0.000927
1138414124,0.003382
1138414125,0.004219
1138414126,0.004626
1138416001,0.004098
1138416004,0.000028
1138416005,-0.000842
1138416007,-0.001060
1138416008,0.000479
1138416010,-0.003725
1138420641,-0.002536
1138420642,-0.000712
1138420643,-0.001715
1138420644,-0.003511
1138420645,-0.004749
1138420646,-0.000101
1138420647,0.001389
1138423201,0.001435
1138423202,0.003370
1138423203,-0.000149
1138423204,0.003288
1138423205,0.000731
1138423206,0.000228
1138423210,0.001808
1138423211,0.002508
1138423212,0.003256
1143311969,0.057971
1143311970,-0.000383
1143311971,0.000402
1150900162,0.000243
1150900163,0.000389
1150900205,-0.000023
1150900207,0.000000
1150900367,-0.000600
1150900372,0.000000
1150900392,0.000000
1150904450,0.000000
1150904470,0.000000
1150904903,0.000000
1150904904,0.000793
1150904910,0.000000
1150904932,0.000000
1150904933,-0.001505
1150904934,0.000000
1150904935,0.000556
1150906002,0.000000
1150906003,0.000000
1150906022,0.000000
1150906027,0.000000
1150914900,-0.000250
1150921128,0.000000
1150921132,0.000000
1150921154,-0.001929
1150922132,0.000000
1150923033,-0.001548
1150931100,-0.000051
1159402201,0.013495
1159402202,0.000000
1159402207,0.000000
1159402218,-0.005723
1159410034,0.106061
1159410036,0.000445
1159410037,-0.049872
1159410038,0.004180
1159410039,0.011391
1159410041,0.010666
1159410043,-0.003699
1159410044,0.001911
1159410046,-0.002819
1159410047,-0.001491
1159410048,-0.006254
1159410049,0.000261
1159410051,-0.008755
1159410052,-0.006080
1159410053,-0.009097
1159410054,-0.005755
1159410055,-0.007416
1159410057,-0.000140
1159416002,0.001284
1159416003,0.002443
1159416004,0.002251
1159416006,0.001262
1159416007,0.001910
1159440401,0.007823
1159440503,0.004709
1159475501,0.013444
1159475502,0.014654
1192296694,-0.000715
1200000017,-0.011103
1200000088,-0.007291
1200000129,0.000810
1200000131,-0.003163
1200000134,0.001371
1200000157,-0.010482
1200000159,-0.002395
1200000170,-0.003659
1200000177,0.006214
1200000180,-0.001743
1200000224,0.001330
1200000230,-0.011921
1200000233,-0.002084
1200000294,-0.005660
1200000297,-0.009423
1200000311,-0.004698
1200000318,0.000131
1200000362,-0.000227
1200000445,-0.006239
1200000452,-0.000496
1200000524,-0.067213
1200000559,0.002067
1200000611,-0.003663
1200000689,-0.001978
1200000716,-0.001810
1200000717,-0.001064
1200000720,-0.001036
1200000729,0.018828
1200000746,-0.000406
1200000875,-0.001961
1200000894,-0.035165
1200000910,-0.002310
1200000935,-0.003613
1200000990,-0.000270
1200001036,0.012055
1200001086,-0.011729
1200001270,-0.001809
1200001276,-0.000591
1200001279,-0.001105
1200001420,-0.003634
1200001426,-0.000529
1200001593,-0.000404
1200001643,-0.009592
1200001672,-0.004629
1200001700,0.001720
1200001711,-0.000095
1200001879,0.002126
1200001880,-0.000400
1200001881,-0.003420
1200002136,0.000049
1200002138,-0.000777
1200002224,-0.001296
1200002452,0.001291
1200002453,-0.000718
1200002454,-0.000470
1200002455,0.000608
1200002845,-0.001286
1200002847,-0.000483
1200002849,-0.002342
1200002862,-0.000277
1200002865,0.002052
1200003065,-0.000899
1200003066,0.003176
1200003068,0.002449
1200003098,-0.000415
1200003187,-0.001624
1200003243,-0.000399
1200003245,0.001916
1200003401,-0.001082
1200003402,-0.000411
1200003848,-0.000845
1200004117,-0.003867
1200004300,-0.006900
1200004430,-0.001216
1200004477,-0.001351
1200004495,-0.000727
1200004496,0.001015
1200004643,-0.001824
1200004644,-0.004068
1200004651,-0.003552
1200007174,0.000647
1200007175,-0.001333
1200007178,-0.000966
1200010092,-0.001668
1200010114,-0.001668
1200010151,-0.001581
1200010156,-0.001438
1200010190,-0.001381
1200010368,-0.000468
1200010451,-0.000236
1200010542,-0.000038
1200010735,-0.000198
1200010798,-0.003643
1200010941,0.001494
1200010957,-0.004681
1200011044,-0.002648
1200011046,-0.002666
1200011224,-0.001693
1200011227,0.000244
1200012635,-0.014651
1200013027,-0.000090
1200013032,0.003817
1200014000,-0.036928
1200014021,-0.003814
1200014092,-0.000394
1200014094,0.002636
1200014097,-0.000912
1200014143,-0.004640
1200014165,-0.000376
